Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-79.16583550861338,162.42690911246487,0.9891899056754025,0.010810094324597477,0.33741235892643284,0.16569239752502654,129,51,78
GB021,-63.619190584124,131.34457585851348,0.9999258879309995,7.411206900056938e-5,0.13588552277099447,0.1943267009858974,116,74,42
GB022,-66.76210831791934,137.61870482481507,0.9965234327592178,0.003476567240782236,0.25296968933738395,0.06286232801432372,130,49,81
GB023,-61.34657658883488,126.78839127290786,0.7667680140088741,0.23323198599112585,0.14145667122224725,0.5678472602002721,129,104,25
GB024a,-72.7249112625763,149.54738350076235,0.03967258914959003,0.96032741085041,0.0857367289709764,0.21512433679112866,126,65,61
GB024b,-64.07506230809547,132.2476855918007,3.790372910392483e-5,0.9999620962708962,0.07139859567080017,0.1226435454563443,126,49,77
GB025a,-70.38525340361242,144.86886746296256,0.9994746558447154,5.253441552847171e-4,0.14084302141142133,0.17973052621315752,125,91,34
GB025b,-49.31453121338684,102.7274230825114,0.0011668390863901117,0.9988331609136099,0.17826551990469344,0.07684956769272334,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.4464623122075,127.01413674562713,0.10685132242395255,0.8931486775760475,0.4932514206768099,0.19300833672265952,102,34,68
GB028,-9.988829488021283,24.07068223185652,7.2710651345308335e-6,0.9999927289348655,0.23301928106706063,0.011418592274881989,132,2,130
GB030,-21.60984462719342,47.31343925438684,0.9999730641743397,2.693582566031148e-5,0.026970409293044267,0.25619550120046586,131,125,6
GB031,-63.79241283833733,131.67931386565104,0.005547758709594182,0.9944522412904059,0.09792246559644138,0.1404915017380709,130,42,88
GB035,-56.469916312717864,117.049924368555,0.6840919102036065,0.3159080897963936,0.3869884914385469,0.12063526696360927,112,30,82
GB036,-27.648590638074516,59.40829238726015,0.9411006981918245,0.05889930180817549,0.06630125836501108,0.7655535535391053,111,103,8
GB037,-35.5531213003064,75.21735371172392,0.9106686742904596,0.0893313257095404,0.21480416637072222,2.1928367186061766,111,100,11
GB038,-20.74685308722747,45.597154450317014,0.957730611066594,0.04226938893340591,0.7909253686167754,17.9206147925826,119,114,5
GB039,-40.999946700509874,86.10334167688181,0.8905437110121615,0.10945628898783843,0.2896617792955624,2.355643382187661,119,106,13
GB041,-13.393635521728832,30.91630330152218,0.9673743840954471,0.03262561590455296,1.3733269818536442,40.72019198408249,96,93,3
GB042,-14.235042693360045,32.56532348195819,0.9748979429193935,0.025102057080606366,0.06928014432248313,2.689665420410331,129,126,3
GB043,-10.39946163755487,24.89492327510974,0.9820798012593335,0.017920198740666592,0.07330798644133585,4.017455939992498,128,126,2
GB044,-42.562601400391614,89.22276377639298,0.9989804888094422,0.0010195111905576758,0.06929003644862874,0.33889010160863886,126,111,15
GB046,-41.28242974191715,86.75533567431049,0.6818178015251966,0.3181821984748034,15.94507724593898,34.167962774436816,66,45,21
GB047,-62.08069755160584,128.2802069843998,0.2819806116797423,0.7180193883202577,2.3461420279215033,0.9213700953639314,104,30,74
GB048,-59.99326199127025,124.1169587651492,0.6714058072166146,0.32859419278338536,0.34597856088258955,0.6990850477336505,95,63,32
GB049,-69.0209197839246,142.16305168906132,0.4029703424401593,0.5970296575598407,0.595762081090968,0.39001137051345924,102,41,61
GB051,-9.73633754733498,23.57184864838897,0.99999896453064685,1.0354693530697322e-6,0.010840589025765492,0.1298685032410767,124,122,2
GB052,-13.705050892234302,31.510101784468603,0.9983744902813217,0.0016255097186782192,0.0220432431176958,0.5342171958175449,123,120,3
GB053,-31.469544973507865,67.04078486226997,0.9206104847417788,0.07938951525822134,0.10105370580408277,1.0844954303005219,121,112,9
GB054,-10.904157765090927,25.910010445436093,0.9999992681390437,7.318609562561536e-7,0.01050904678364247,0.06216327680916064,121,118,3
GB057,-52.41562880794779,108.93295253114982,0.9789810272616519,0.02101897273834807,0.07026559651965258,0.215944431711801,121,81,40
GB058,-72.31517581974059,148.7329157420453,0.06961093668473892,0.9303890633152612,0.33317946888709443,0.21843341961050067,120,52,68
GB059,-14.19857837057809,32.49471771676593,0.02520465081814066,0.9747953491818593,4.6265195419456715,0.11962494870247604,126,3,123
GB065a,-86.5158354635303,177.1254209270606,0.11137976778042029,0.8886202322195798,0.2589460626530748,0.2925976382260147,131,61,70
GB065b,-62.866709148198595,129.8271682963972,0.04805594068932306,0.9519440593106768,0.2478803534222259,0.08298837155075103,131,22,109
GB068,-66.05900576085823,136.2281032648357,0.27672808676677035,0.7232719132332297,6.242585606369272,2.388449958751934,112,31,81
GB069,-68.80257677249459,141.7239654261773,0.6249965257830107,0.37500347421698926,40.23042029355783,67.0497065840912,104,65,39
GB070,-26.918954341135613,57.93708223599023,0.9434896859712413,0.056510314028758765,1.0753480318075916,17.953886724529728,124,117,7
GB071,-67.41981892510205,138.9388114039231,0.7658680348576197,0.23413196514238027,2.527447908358389,8.267523665990272,124,95,29
GB072,-52.680976800442046,109.46279393701855,0.8428485431216487,0.15715145687835125,0.8759548376694001,4.697998178646612,122,103,19
GB073,-70.52110903371987,145.14478217000385,0.7237442211810106,0.2762557788189896,2.100971478858448,5.504196050448558,120,87,33
GB074,-17.63474993778278,39.36549987556556,0.041419696382666224,0.9585803036173338,0.21262026051154384,0.009061895524429632,128,9,119
GB075,-32.01194975213995,68.12473984041435,0.9650841594806999,0.03491584051930003,0.02482011632603473,0.1529216665180503,122,107,15
GB079,-40.11627696971371,84.32630393942742,0.09160329129412523,0.9083967087058747,99.99168555431869,10.083224004490052,131,12,119
GB080,-60.11563190044484,124.32575198986606,0.18407996596023046,0.8159200340397695,0.6461206655806923,0.10718665353132992,130,26,104
GB081,-23.739774713064968,51.58038976226439,0.9999912653200096,8.734679990452228e-6,0.028487517086254542,0.04017623376612861,122,112,10
GB082,-32.593100926447114,69.28143994813232,0.9367137520413512,0.06328624795864878,0.09106473485958663,1.1921161105350262,129,119,10
GB083,-51.98790805820821,108.07181611641643,0.8637241332405413,0.13627586675945874,0.3128764232968875,1.9831411967833878,128,110,18
GB084,-55.20705385911729,114.51010771823458,0.9765494640158259,0.023450535984174202,0.10949954179925567,0.42252053363257813,128,107,21
GB086,-75.54110825315415,155.18391142156253,0.6679958157251917,0.3320041842748083,0.3025305786737533,0.5204031705723821,121,81,40
GB089,-37.660092193779,79.41542248279609,0.9999968110747648,3.1889252351829268e-6,0.0545146795083608,0.09345964930205228,129,116,13
GB090,-69.83430592215973,143.76384993955756,0.8965756171960043,0.1034243828039957,0.13915841782611318,0.11304516110366077,129,78,51
GB091,-30.230080998880304,64.55772297337036,0.9999980915768746,1.908423125490591e-6,0.03873672160131361,0.08437199105856956,126,116,10
GB092,-69.03792566540767,142.17421198655305,0.04096246468076596,0.9590375353192341,0.08624284168126382,0.20385900354622635,125,79,46
GB093,-64.82081005564456,133.73762011128912,1.6224590941780616e-4,0.9998377540905822,0.17607048102577402,0.13663869339359766,128,52,76
GB094,-10.390054932353607,24.876109864707214,0.9818334245803851,0.01816657541961483,0.05156120018315724,2.7855504692745896,128,126,2
GB095,-23.314554452103618,50.73625176135009,0.9590024905122669,0.04099750948773295,0.04460405801125674,0.8508434401075199,115,109,6
GB096,-44.662756764707744,93.43170821968097,0.8705854481290147,0.12941455187098533,1.8354490929167386,12.347261169423161,116,101,15
GB098,-56.320678862409444,116.74755241508437,0.8099452849367131,0.19005471506328683,1.9393214917005543,8.26469523608637,116,94,22
GB099,-9.272310444122605,22.66583300945733,0.9977009029288032,0.002299097071196804,0.014435946755043949,0.6069747670356478,102,100,2
GB103,-39.286959915358324,82.69042468508557,0.9972291222859463,0.0027708777140536874,0.07922605595079998,0.19587936261219263,106,92,14
GB104,-35.79514402084438,75.70793510051229,0.9988747700463376,0.0011252299536623003,0.07114356162089733,0.2649423222097855,105,92,13
GB105,-64.76030580069263,133.64692739085896,0.5180557665648519,0.48194423343514825,0.4232264550491681,0.4019171320478661,98,50,48
GB107,-66.76648601119881,137.62672202239762,0.9863376779486069,0.013662322051392976,0.10817827651396238,0.3491389839088202,131,100,31
GB108,-65.46425713563022,135.0293546073949,0.9957013517548133,0.004298648245186603,0.15477367213897691,0.1584755858048647,122,79,43
GB109,-34.22812423775701,72.58124847551402,0.8902859531475887,0.10971404685241118,0.1353027935213462,1.2389245501950332,99,88,11
GB110,NA,NA,NA,NA,NA,NA,100,100,0
GB111,-35.13913149612112,74.3817112681043,0.9988904314268773,0.001109568573122657,0.0536225803870276,0.34644539506620764,119,108,11
GB113,-57.75257584439615,119.60515168879229,0.1795767621473413,0.8204232378526588,6.830304788907776,1.4950381240807877,123,22,101
GB114,-43.269638513570094,90.65578188150911,0.8651257750111961,0.1348742249888039,0.35657645020356554,2.2867856512956837,106,91,15
GB115,-71.19595080157694,146.50199334627314,0.19495080767548997,0.80504919232451,0.34201632933274617,0.1933273554524486,112,41,71
GB116,-5.62845930476829,15.373423463905512,0.9999995903858317,4.096141683005564e-7,0.007139268640965226,0.09454730598785652,106,105,1
GB117,-55.70367444862206,115.51643980633503,0.8053109939928416,0.19468900600715847,22.031158018532548,91.12961294828067,113,91,22
GB118,-52.72336515780522,109.56211493099505,0.14973322446986054,0.8502667755301393,0.6911927835492111,0.16025867212165276,107,23,84
GB119,-62.47343421286533,129.05031670159272,0.7815341340351479,0.21846586596485207,15.643777881118496,55.96364606141794,119,93,26
GB120,-64.65419540630464,133.41095491517336,0.7526280604425952,0.24737193955740475,0.3048023676349559,0.9283737008079049,120,93,27
GB121,-47.26339992619282,98.62849476763988,0.8677697356902575,0.13223026430974258,10.727610702589544,70.40064506086178,121,105,16
GB122,-56.61472065732493,117.37758946279801,0.5621690176074671,0.43783098239253293,0.7196371416044822,0.9230284904959366,84,48,36
GB123,NA,NA,NA,NA,NA,NA,54,45,9
GB124,-48.71955311929554,101.58910623859109,0.27925548274065426,0.7207445172593457,0.04025064088906641,0.20041499381423336,83,41,42
GB126,-66.4008662588383,136.92054439886473,0.33701421000656173,0.6629857899934383,7.999364030308081,4.066300348995217,104,35,69
GB127,-15.429392263628015,35.01068326143324,0.9999802793129192,1.972068708077729e-5,0.02560511798241544,0.07091793768926014,82,77,5
GB129,-14.039204889387175,32.18185805463642,0.9735308800825644,0.02646911991743546,0.178770410382891,6.575153063838893,119,116,3
GB130a,-56.42889601746884,116.95535301054743,0.0014240204968875958,0.9985759795031124,0.260404433078031,0.08725470802854775,126,32,94
GB130b,-64.07789044914898,132.25334187390771,0.990358785502664,0.009641214497336067,0.12113694890809032,0.2573036943020636,126,88,38
GB131,-57.612178397027236,119.32035679405448,0.9949803122731828,0.005019687726817143,0.07455874426631849,0.2791533495311727,128,94,34
GB132,-63.83893435629941,131.77464290614722,0.9995349670852506,4.6503291474945716e-4,0.3002838386402225,0.03373552673688885,127,43,84
GB133,-27.354724877738107,58.80393794445259,0.9729210549012158,0.027078945098784172,0.018435502397003877,0.1472173643764355,130,117,13
GB134,-13.750650094970227,31.614507737110266,0.02916960986599532,0.9708303901340047,3.7822783988925153,0.11364339205668345,109,3,106
GB135,-16.638555807467917,37.406143873000346,0.0424071647058033,0.9575928352941967,9.362905030301727,0.4146378722881893,96,4,92
GB136,-68.49174681006394,141.08875677802263,0.36641181743503265,0.6335881825649673,0.6292430217741957,0.257942782409325,117,34,83
GB137,-61.418004294235736,126.93356956408122,0.9395524012232848,0.0604475987767152,0.12202106716998178,0.29783648722632905,126,100,26
GB138,-83.65748006367133,171.41173432089104,0.6292036272830197,0.3707963727169803,4.0139221321682825,6.811216481666036,127,80,47
GB139,-60.83786817316966,125.78482725543023,0.11481511652795104,0.8851848834720489,0.5898841179452017,0.1739667755465164,113,26,87
GB140,-59.51760079821419,123.17977990968139,0.5232792843503231,0.47672071564967683,43.63950976361772,47.901529530522495,86,45,41
GB146,-38.95025055839747,82.08231929861313,0.9880259395174407,0.011974060482559317,0.16354880569782135,0.2012304048253359,69,49,20
GB147,-63.03951511754961,130.1911797678095,0.8281108854707321,0.17188911452926786,0.20672920092564703,0.47189873665625964,110,76,34
GB148,-36.2048976784372,76.54166348874253,0.9999351234358625,6.487656413744194e-5,0.07942740228880542,0.20112449952249326,94,79,15
GB149,NA,NA,NA,NA,NA,NA,114,114,0
GB150,-34.728155980328964,73.59584684437885,0.905171868112018,0.09482813188798206,0.1236324181937068,0.7466392237106795,89,77,12
GB151,-23.42711221908932,50.96331534726955,0.9971090085684874,0.002890991431512582,0.035406562070521584,0.5888243979356896,113,106,7
GB152,-46.13859166962809,96.39718333925619,0.8349340211353805,0.16506597886461938,7.968191485295316,40.304575199295115,103,86,17
