Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-78.69257315260724,161.48038440045258,0.9878351133623475,0.012164886637652398,0.3370634392345517,0.16810874960130998,129,51,78
GB021,-63.41335964011423,130.93291397049396,0.999914081422644,8.591857735597167e-5,0.13742595002990354,0.19143892109090604,116,74,42
GB022,-67.86979017160132,139.83406853217903,0.9981307181523701,0.0018692818476299304,0.2554665305842027,0.06450973903227104,130,49,81
GB023,-61.53303559282981,127.16130928089771,0.7595206977294898,0.2404793022705102,0.1365795667402438,0.5371794130403879,129,104,25
GB024a,-74.59545400839201,153.28846899239377,0.17159467566759556,0.8284053243324044,0.09110028649254154,0.24223814192448875,126,65,61
GB024b,-64.31528286440927,132.7281267044283,4.8665479639282273e-5,0.9999513345203608,0.07165065600546974,0.12013505445929785,126,49,77
GB025a,-70.74406827175493,145.58649719924756,0.9992240472286893,7.759527713105757e-4,0.13397046541238208,0.13841780338519424,125,91,34
GB025b,-49.531326077734015,103.16101281120574,0.0020838909758455868,0.9979161090241543,0.1475437445981779,0.07506285278810661,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.55092864275441,127.22306940672094,0.10572611348059818,0.8942738865194018,0.48764285897823123,0.1927502079732477,102,34,68
GB028,-10.0331289401494,24.159281136112753,1.4906426883333958e-5,0.9999850935731166,0.2643796223326982,0.011612830768280477,132,2,130
GB030,-21.84292944393137,47.77960888786274,0.9997826010136729,2.173989863271104e-4,0.028797157098411755,0.33840377819333983,131,125,6
GB031,-64.07043160539801,132.2353513997724,0.0096663610927834355,0.9903336389072166,0.08708109874527223,0.138565562684311,130,42,88
GB035,-56.27619774582543,116.66248723477013,0.9265005724948561,0.07349942750514386,0.37663734427616274,0.0894959289576087,112,30,82
GB036,-27.68630975317622,59.48373061746355,0.9858971849662297,0.014102815033770288,0.05523058504388403,0.5926098440489308,111,103,8
GB037,-34.736973595287516,73.58505830168615,0.912085095163794,0.08791490483620602,0.2749704138247077,2.852842005088897,111,100,11
GB038,-20.74678086935298,45.59701001456803,0.9577328952302854,0.042267104769714604,0.8151031021820265,18.469470720013405,119,114,5
GB039,-41.04509235183719,86.19363297953645,0.8907253810124018,0.1092746189875982,2.154147769013003,17.55900967752532,119,106,13
GB041,-13.393635526969835,30.916303312004185,0.9673744119648089,0.032625588035191,2.5990659344192237,77.06435443415134,96,93,3
GB042,-14.208750241368557,32.51273857797521,0.974549800930065,0.025450199069934842,0.05698474919088596,2.176888381977832,129,126,3
GB043,-10.39034334184236,24.87668668368472,0.9819905290384023,0.01800947096159775,0.06548087493839577,3.570241311621839,128,126,2
GB044,-42.796235247858114,89.69003147132598,0.9998205834140037,1.7941658599634203e-4,0.06071295521582532,0.19755360695918978,126,111,15
GB046,-41.282429970438876,86.75533613135394,0.6818567487137255,0.3181432512862745,10.466947032534417,22.433160042551552,66,45,21
GB047,-62.3034430455338,128.72569797225572,0.28288439880976957,0.7171156011902305,3.2686767594537476,1.2894122110843758,104,30,74
GB048,-59.63201525177193,123.39446528615255,0.6922637134677245,0.3077362865322754,0.282114286600286,0.5535259120246742,95,63,32
GB049,-68.94442216965494,142.010056460522,0.3994452617689817,0.6005547382310182,0.5956650704385359,0.3903763410702969,102,41,61
GB051,-9.6982550561136,23.49568366594621,0.9999990864176229,9.135823771049996e-7,0.01042697996089063,0.1072886177698998,124,122,2
GB052,-13.827568511103946,31.75513702220789,0.9896459090079892,0.010354090992010815,0.026926099629915375,0.7940473051260966,123,120,3
GB053,-31.51422981429792,67.13015454385008,0.9194853629187539,0.08051463708124607,0.10312933295664498,1.1149684462493556,121,112,9
GB054,-11.092087114614257,26.285869144482753,0.9999995875116654,4.124883345880026e-7,0.010438586810759735,0.06120802810715111,121,118,3
GB057,-52.087027043787465,108.27574900282917,0.9964905165946456,0.0035094834053544686,0.06210068856791309,0.2205694826740392,121,81,40
GB058,-71.4839830998356,147.07053030223528,0.04758062046006548,0.9524193795399345,0.30813962963761643,0.20874884424297507,120,52,68
GB059,-14.18300357682717,32.4635681292641,0.025350302636868646,0.9746496973631313,3.964301312232404,0.10311060946769438,126,3,123
GB065a,-87.86007512577932,179.81390025155864,0.06796468264998756,0.9320353173500124,0.2631869418487353,0.3031745120805876,131,61,70
GB065b,-63.61991829809003,131.33358659618006,0.19950410824488246,0.8004958917551176,0.249333184216367,0.0885849294917933,131,22,109
GB068,-66.06788871754289,136.24586917820503,0.27678572460044853,0.7232142753995515,69.90832562867588,26.75503958221392,112,31,81
GB069,-68.80257676842996,141.72396541804804,0.6249999973330063,0.3750000026669938,59.85171089663976,99.75285035929461,104,65,39
GB070,-26.91912756184766,57.937428677414324,0.9434969885399385,0.05650301146006163,1.1895720342774718,19.86367811183731,124,117,7
GB071,-67.42634139688799,138.95185634749498,0.7658697848438752,0.2341302151561247,2.940330394687987,9.618195606440443,124,95,29
GB072,-52.8316369450745,109.76411422628345,0.8020575075688695,0.19794249243113046,0.13941444665627842,0.6979323053901463,122,103,19
GB073,-70.52629844906534,145.15516100069476,0.7238056912658551,0.27619430873414474,2.204307774852304,5.776695834363571,120,87,33
GB074,-18.996284492380894,42.08856898476179,0.23171886919916362,0.7682811308008364,0.19593672824466352,0.012246403511826926,128,9,119
