Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-79.55662526819137,163.20848863162084,0.9641245434849645,0.03587545651503545,0.35618661574946864,0.19432618021704084,129,51,78
GB021,-63.57422342669966,131.2546415436648,0.9999286662947005,7.133370529952015e-5,0.1342387262234696,0.1875776172100547,116,74,42
GB022,-67.54443050764299,139.18334920426236,0.9978220614936665,0.002177938506333476,0.2439343261717232,0.06546315924865616,130,49,81
GB023,-61.490375070161846,127.0759882355618,0.7875426115080707,0.21245738849192938,0.1452203680771402,0.552428094555918,129,104,25
GB024a,-73.63838537724249,151.37433173009472,0.0700965413714077,0.9299034586285922,0.08796029041724161,0.22745578621384083,126,65,61
GB024b,-64.37901921568763,132.85559940698502,0.0012036920622689596,0.998796307937731,0.09796533216524057,0.12162131456971387,126,49,77
GB025a,-70.7250694221651,145.54849950006792,0.9996876621999241,3.123378000758926e-4,0.13536150722188672,0.13919742626360412,125,91,34
GB025b,-49.98138853847463,104.06113773268697,7.397230859681632e-4,0.9992602769140319,0.1471693063796645,0.0765072706970605,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.35926152888005,126.83973517897222,0.15170386239788644,0.8482961376021135,0.5306257609956163,0.20487954305426814,102,34,68
GB028,-10.002007746177107,24.097038748168167,5.7641933671078264e-6,0.9999942358066328,0.22516401404383693,0.01130412678394337,132,2,130
GB030,-21.67722398528278,47.44819797056556,0.9998764285400755,1.2357145992445044e-4,0.028835583468931926,0.33651176699206303,131,125,6
GB031,-64.10419338098188,132.30287495094015,0.0064743923134647705,0.9935256076865353,0.08646996884101697,0.13785155102372498,130,42,88
GB035,-55.655225742307536,115.42054322773434,0.9422660260437354,0.05773397395626451,0.37137135258979326,0.08567613111895611,112,30,82
GB036,-27.907187099677884,59.92548531046688,0.9350559312208877,0.06494406877911234,0.07230197571736015,0.8010152956693846,111,103,8
GB037,-34.774559565561646,73.6602302422344,0.912411671934323,0.08758832806567704,0.26141978512626335,2.7233594046158305,111,100,11
GB038,-20.746778007873267,45.597004291608606,0.9577278759266591,0.04227212407334094,0.8683767308971467,19.67416164239436,119,114,5
GB039,-41.042837159972805,86.18912259580767,0.8906819740532246,0.10931802594677535,1.8715174629751403,15.248417211717454,119,106,13
GB041,-13.39363552697015,30.916303312004818,0.9673744107147622,0.03262558928523776,3.3503537841694713,99.34062766839826,96,93,3
GB042,-14.210909992657651,32.5170580805534,0.974521232200152,0.025478767799848145,0.06209693749015269,2.3726755857236745,129,126,3
GB043,-10.394312192427734,24.884624384855467,0.9820337522903247,0.01796624770967524,0.07869005975679227,4.301178109204977,128,126,2
GB044,-42.736543011220895,89.57064699805154,0.999854017147685,1.4598285231509005e-4,0.06257641093142356,0.21425739094964724,126,111,15
GB046,-41.22934717395869,86.64917053839358,0.6857780191225182,0.3142219808774817,0.7201569275970662,1.5716557107600269,66,45,21
GB047,-62.03397265005389,128.1867571812959,0.28139739909602207,0.718602600903978,2.9844782110123784,1.168690740423147,104,30,74
GB048,-59.12224420331669,122.37492318924208,0.6981306192451682,0.3018693807548319,0.28130926281797425,0.5503663156051876,95,63,32
GB049,-68.22298332374977,140.56717876871167,0.4097288754789546,0.5902711245210455,0.5425234628336724,0.3579543357524389,102,41,61
GB051,-9.679991170239324,23.459155894197657,0.9999985422177583,1.4577822417363851e-6,0.010667243375458182,0.11879471501442691,124,122,2
GB052,-13.625115281450809,31.350230562901615,0.9997050011327471,2.9499886725295466e-4,0.02026430364268967,0.43285412076790736,123,120,3
GB053,-31.386958750845434,66.8756124169451,0.9203826688506244,0.07961733114937566,0.10110805311879968,1.0724804917336772,121,112,9
GB054,-10.87634162229925,25.854378159852736,0.9999994483114543,5.516885456993001e-7,0.01035543152678301,0.05384259228823404,121,118,3
GB057,-50.85097216601903,105.8036392472923,0.996695547538097,0.0033044524619030447,0.06356901423611541,0.21967548560037564,121,81,40
GB058,-72.42609244585189,148.9547489942679,0.10488173431526951,0.8951182656847304,0.359020833415761,0.22206360151940557,120,52,68
GB059,-14.150134996857783,32.39783096932533,0.025752164568586138,0.9742478354314139,2.935042277790705,0.07760040529238524,126,3,123
GB065a,-88.08735821325276,180.2684664265055,0.135868604100652,0.8641313958993481,0.2939029104294031,0.32795777207089094,131,61,70
GB065b,-63.80265014850835,131.6990502970167,0.08575779295885796,0.914242207041142,0.272073830331082,0.0857443422507335,131,22,109
GB068,-66.06788871754306,136.24586917820537,0.2767857211743194,0.7232142788256807,66.47417329093236,25.440733863375765,112,31,81
GB069,-68.80257676843387,141.72396541805585,0.6249999701900969,0.3750000298099031,57.75996192227378,96.26659095974529,104,65,39
GB070,-26.91985765752579,57.93888886877058,0.9435087141446479,0.056491285855352104,2.1343758385127556,35.64801495319115,124,117,7
GB071,-67.44224560699563,138.98366476771025,0.7660847829247388,0.23391521707526122,5.023764499757815,16.45309605926022,124,95,29
GB072,-52.67161344658826,109.44406722931097,0.842621550233178,0.1573784497668221,0.9466334966696576,5.0683799814847985,122,103,19
GB073,-70.4410875402008,144.9847391829657,0.7196292819715139,0.2803707180284861,1.1124068655525983,2.8552203309241837,120,87,33
GB074,-18.387826603216265,40.871653206432526,0.10809033651956758,0.8919096634804323,0.22642419889296297,0.009850947370265256,128,9,119
GB075,-32.674796562926076,69.4504334619866,0.8799138634607997,0.12008613653920021,0.02563689720235874,0.17030762540836772,122,107,15
GB079,-40.11627697499716,84.32630394999433,0.09160355025003236,0.9083964497499676,99.97700037526657,10.081774516230238,131,12,119
GB080,-61.03624455066594,126.16697729030827,0.1407115683796187,0.8592884316203813,0.6387922050805127,0.11731314065826576,130,26,104
