Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-77.74826937123129,159.59177683770068,0.9876054404518115,0.01239455954818844,0.33929584750533787,0.17168827499320855,129,51,78
GB021,-64.20894562579537,132.5240859418562,0.999850124639493,1.4987536050703617e-4,0.1398771513467775,0.2113466315586582,116,74,42
GB022,-65.89797390766702,135.89043600431043,0.9983315129374601,0.0016684870625399005,0.23855626779369873,0.06236471336106332,130,49,81
GB023,-61.33145087237289,126.75813983998387,0.7597353571207406,0.2402646428792594,0.13778942173362546,0.5541604514654282,129,104,25
GB024a,-71.67818533157242,147.4539316387546,0.18704980029668758,0.8129501997033124,0.0754857719939402,0.20253739907635276,126,65,61
GB024b,-63.371807232327264,130.8411754402643,2.8083529260992846e-5,0.999971916470739,0.07436077995929014,0.1180563263635999,126,49,77
GB025a,-70.800052367737,145.6984653912117,0.9994883933255291,5.11606674470969e-4,0.13503900717297962,0.13659554654802392,125,91,34
GB025b,-49.5075692195906,103.11349909491891,0.0012341649110844362,0.9987658350889155,0.1411147405265568,0.0751584364627638,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.353580553885855,126.82837322898384,0.15118082624658652,0.8488191737534135,0.5409844306754221,0.20700254542479837,102,34,68
GB028,-9.9621702546768809,24.017363765167715,8.579083689852303e-6,0.9999914209163101,0.19693545120199407,0.010999391258019325,132,2,130
GB030,-21.591148426424553,47.276046852849106,0.9998865614694357,1.134385305643025e-4,0.027039055037949046,0.26129763797033223,131,125,6
GB031,-63.365085981177145,130.82466015133068,0.029653976922873384,0.9703460230771266,0.09225354674817109,0.1383480591297553,130,42,88
GB035,-55.69222557621689,115.49454289555305,0.8738189323806859,0.1261810676193142,0.3841492618758671,0.09867710422493223,112,30,82
GB036,-27.614431049397286,59.33997320990568,0.9448192200588336,0.05518077994116637,0.06711884793236095,0.764777633056489,111,103,8
GB037,-34.7772547507566,73.66562061262431,0.9126569776670663,0.08734302233293367,0.2975512848986514,3.1092049712621166,111,100,11
GB038,-20.74755704284036,45.59856236154279,0.957741170080059,0.04225882991994088,1.3561970169315862,30.736433552842744,119,114,5
GB039,-41.04529269659917,86.1940336690604,0.8907384570838661,0.10926154291613394,2.163054005850868,17.633975654540865,119,106,13
GB041,-13.393635526970415,30.916303312005347,0.9673743998724913,0.032625600127508626,2.6847775269363674,79.6057402395909,96,93,3
