Feature_ID	Proto-language	value	tree_type	variable	method	conflict
GB071	Proto-Oceanic		glottolog	result	parsimony	
GB071	Proto-Polynesian		glottolog	result	parsimony	
GB071	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB072	Proto-Oceanic		glottolog	result	parsimony	
GB072	Proto-Central Pacific		glottolog	result	parsimony	
GB072	Proto-Polynesian		glottolog	result	parsimony	
GB072	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB073	Proto-Central Pacific	True Negative	glottolog	result	parsimony	
GB073	Proto-Oceanic		glottolog	result	parsimony	
GB073	Proto-Polynesian		glottolog	result	parsimony	
GB073	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB074	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB074	Proto-Polynesian	True Positive	glottolog	result	parsimony	
GB074	Proto-Central Pacific		glottolog	result	parsimony	
GB074	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB075	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB075	Proto-Central Pacific		glottolog	result	parsimony	
GB075	Proto-Polynesian		glottolog	result	parsimony	
GB075	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB079	Proto-Central Pacific	True Positive	glottolog	result	parsimony	
GB079	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB079	Proto-Polynesian		glottolog	result	parsimony	
GB079	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB080	Proto-Oceanic		glottolog	result	parsimony	
GB080	Proto-Central Pacific		glottolog	result	parsimony	
GB080	Proto-Polynesian		glottolog	result	parsimony	
GB080	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB081	Proto-Oceanic		glottolog	result	parsimony	
GB081	Proto-Central Pacific		glottolog	result	parsimony	
GB081	Proto-Polynesian		glottolog	result	parsimony	
GB081	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB082	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB082	Proto-Central Pacific		glottolog	result	parsimony	
GB082	Proto-Polynesian		glottolog	result	parsimony	
GB082	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB083	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB083	Proto-Central Pacific		glottolog	result	parsimony	
GB083	Proto-Polynesian		glottolog	result	parsimony	
GB083	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB084	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB084	Proto-Central Pacific		glottolog	result	parsimony	
GB084	Proto-Polynesian		glottolog	result	parsimony	
GB084	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB086	Proto-Oceanic	False Negative	glottolog	result	parsimony	
GB086	Proto-Central Pacific		glottolog	result	parsimony	
GB086	Proto-Polynesian		glottolog	result	parsimony	
GB086	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB089	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB089	Proto-Central Pacific		glottolog	result	parsimony	
GB089	Proto-Polynesian		glottolog	result	parsimony	
GB089	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB090	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB090	Proto-Central Pacific		glottolog	result	parsimony	
GB090	Proto-Polynesian		glottolog	result	parsimony	
GB090	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB091	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB091	Proto-Central Pacific		glottolog	result	parsimony	
GB091	Proto-Polynesian		glottolog	result	parsimony	
GB091	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB092	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB092	Proto-Central Pacific		glottolog	result	parsimony	
GB092	Proto-Polynesian		glottolog	result	parsimony	
GB092	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB093	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB093	Proto-Central Pacific		glottolog	result	parsimony	
GB093	Proto-Polynesian		glottolog	result	parsimony	
GB093	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB094	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB094	Proto-Central Pacific		glottolog	result	parsimony	
GB094	Proto-Polynesian		glottolog	result	parsimony	
GB094	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB095	Proto-Oceanic		glottolog	result	parsimony	
GB095	Proto-Central Pacific		glottolog	result	parsimony	
GB095	Proto-Polynesian		glottolog	result	parsimony	
GB095	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB096	Proto-Oceanic		glottolog	result	parsimony	
GB096	Proto-Central Pacific		glottolog	result	parsimony	
GB096	Proto-Polynesian		glottolog	result	parsimony	
GB096	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB098	Proto-Oceanic		glottolog	result	parsimony	
GB098	Proto-Central Pacific		glottolog	result	parsimony	
GB098	Proto-Polynesian		glottolog	result	parsimony	
GB098	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB099	Proto-Oceanic		glottolog	result	parsimony	
GB099	Proto-Central Pacific		glottolog	result	parsimony	
GB099	Proto-Polynesian		glottolog	result	parsimony	
GB099	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB103	Proto-Oceanic		glottolog	result	parsimony	
GB103	Proto-Central Pacific		glottolog	result	parsimony	
GB103	Proto-Polynesian		glottolog	result	parsimony	
GB103	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB104	Proto-Oceanic		glottolog	result	parsimony	
GB104	Proto-Central Pacific		glottolog	result	parsimony	
GB104	Proto-Polynesian		glottolog	result	parsimony	
GB104	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB105	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB105	Proto-Central Pacific		glottolog	result	parsimony	
GB105	Proto-Polynesian		glottolog	result	parsimony	
GB105	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB107	Proto-Oceanic		glottolog	result	parsimony	
GB107	Proto-Central Pacific		glottolog	result	parsimony	
GB107	Proto-Polynesian		glottolog	result	parsimony	
GB107	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB108	Proto-Oceanic		glottolog	result	parsimony	
GB108	Proto-Central Pacific		glottolog	result	parsimony	
GB108	Proto-Polynesian		glottolog	result	parsimony	
GB108	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB109	Proto-Oceanic		glottolog	result	parsimony	
GB109	Proto-Central Pacific		glottolog	result	parsimony	
GB109	Proto-Polynesian		glottolog	result	parsimony	
GB109	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB110	Proto-Oceanic		glottolog	result	parsimony	
GB110	Proto-Central Pacific		glottolog	result	parsimony	
GB110	Proto-Polynesian		glottolog	result	parsimony	
GB110	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB111	Proto-Oceanic		glottolog	result	parsimony	
GB111	Proto-Central Pacific		glottolog	result	parsimony	
GB111	Proto-Polynesian		glottolog	result	parsimony	
GB111	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB113	Proto-Central Pacific	True Positive	glottolog	result	parsimony	
GB113	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB113	Proto-Polynesian	True Positive	glottolog	result	parsimony	
GB113	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB114	Proto-Oceanic		glottolog	result	parsimony	
GB114	Proto-Central Pacific		glottolog	result	parsimony	
GB114	Proto-Polynesian		glottolog	result	parsimony	
GB114	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB115	Proto-Central Pacific	True Positive	glottolog	result	parsimony	
GB115	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB115	Proto-Polynesian	True Positive	glottolog	result	parsimony	
GB115	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB116	Proto-Oceanic		glottolog	result	parsimony	
GB116	Proto-Central Pacific		glottolog	result	parsimony	
GB116	Proto-Polynesian		glottolog	result	parsimony	
GB116	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB117	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB117	Proto-Central Pacific		glottolog	result	parsimony	
GB117	Proto-Polynesian		glottolog	result	parsimony	
GB117	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB118	Proto-Oceanic		glottolog	result	parsimony	
GB118	Proto-Central Pacific		glottolog	result	parsimony	
GB118	Proto-Polynesian		glottolog	result	parsimony	
GB118	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB119	Proto-Oceanic		glottolog	result	parsimony	
GB119	Proto-Central Pacific		glottolog	result	parsimony	
GB119	Proto-Polynesian		glottolog	result	parsimony	
GB119	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB120	Proto-Oceanic		glottolog	result	parsimony	
GB120	Proto-Central Pacific		glottolog	result	parsimony	
GB120	Proto-Polynesian		glottolog	result	parsimony	
GB120	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB121	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB121	Proto-Central Pacific		glottolog	result	parsimony	
GB121	Proto-Polynesian		glottolog	result	parsimony	
GB121	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB122	Proto-Oceanic		glottolog	result	parsimony	
GB122	Proto-Central Pacific		glottolog	result	parsimony	
GB122	Proto-Polynesian		glottolog	result	parsimony	
GB122	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB124	Proto-Oceanic		glottolog	result	parsimony	
GB124	Proto-Central Pacific		glottolog	result	parsimony	
GB124	Proto-Polynesian		glottolog	result	parsimony	
GB124	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB126	Proto-Oceanic		glottolog	result	parsimony	
GB126	Proto-Central Pacific		glottolog	result	parsimony	
GB126	Proto-Polynesian		glottolog	result	parsimony	
GB126	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB127	Proto-Oceanic		glottolog	result	parsimony	
GB127	Proto-Central Pacific		glottolog	result	parsimony	
GB127	Proto-Polynesian		glottolog	result	parsimony	
GB127	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB129	Proto-Oceanic		glottolog	result	parsimony	
GB129	Proto-Central Pacific		glottolog	result	parsimony	
GB129	Proto-Polynesian		glottolog	result	parsimony	
GB129	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB131	Proto-Central Pacific	False Negative	glottolog	result	parsimony	
GB131	Proto-Oceanic	False Negative	glottolog	result	parsimony	
GB131	Proto-Polynesian	True Positive	glottolog	result	parsimony	
GB131	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB132	Proto-Central Pacific	False Positive	glottolog	result	parsimony	
GB132	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB132	Proto-Polynesian	False Positive	glottolog	result	parsimony	
GB132	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB133	Proto-Central Pacific	True Negative	glottolog	result	parsimony	
GB133	Proto-Oceanic	False Negative	glottolog	result	parsimony	
GB133	Proto-Polynesian	True Negative	glottolog	result	parsimony	
GB133	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB134	Proto-Oceanic		glottolog	result	parsimony	
GB134	Proto-Central Pacific		glottolog	result	parsimony	
GB134	Proto-Polynesian		glottolog	result	parsimony	
GB134	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB135	Proto-Oceanic		glottolog	result	parsimony	
GB135	Proto-Central Pacific		glottolog	result	parsimony	
GB135	Proto-Polynesian		glottolog	result	parsimony	
GB135	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB136	Proto-Oceanic		glottolog	result	parsimony	
GB136	Proto-Central Pacific		glottolog	result	parsimony	
GB136	Proto-Polynesian		glottolog	result	parsimony	
GB136	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB137	Proto-Oceanic		glottolog	result	parsimony	
GB137	Proto-Central Pacific		glottolog	result	parsimony	
GB137	Proto-Polynesian		glottolog	result	parsimony	
GB137	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB138	Proto-Oceanic		glottolog	result	parsimony	
GB138	Proto-Central Pacific		glottolog	result	parsimony	
GB138	Proto-Polynesian		glottolog	result	parsimony	
GB138	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB139	Proto-Polynesian	True Positive	glottolog	result	parsimony	
GB139	Proto-Oceanic		glottolog	result	parsimony	
GB139	Proto-Central Pacific		glottolog	result	parsimony	
GB139	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB140	Proto-Eastern Polynesian	True Negative	glottolog	result	parsimony	
GB140	Proto-Oceanic	Half	glottolog	result	parsimony	
GB140	Proto-Central Pacific		glottolog	result	parsimony	
GB140	Proto-Polynesian		glottolog	result	parsimony	
GB146	Proto-Oceanic		glottolog	result	parsimony	
GB146	Proto-Central Pacific		glottolog	result	parsimony	
GB146	Proto-Polynesian		glottolog	result	parsimony	
GB146	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB147	Proto-Eastern Polynesian	True Positive	glottolog	result	parsimony	
GB147	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB147	Proto-Polynesian	False Negative	glottolog	result	parsimony	
GB147	Proto-Central Pacific		glottolog	result	parsimony	
GB148	Proto-Oceanic		glottolog	result	parsimony	
GB148	Proto-Central Pacific		glottolog	result	parsimony	
GB148	Proto-Polynesian		glottolog	result	parsimony	
GB148	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB149	Proto-Oceanic		glottolog	result	parsimony	
GB149	Proto-Central Pacific		glottolog	result	parsimony	
GB149	Proto-Polynesian		glottolog	result	parsimony	
GB149	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB150	Proto-Oceanic		glottolog	result	parsimony	
GB150	Proto-Central Pacific		glottolog	result	parsimony	
GB150	Proto-Polynesian		glottolog	result	parsimony	
GB150	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB151	Proto-Oceanic		glottolog	result	parsimony	
GB151	Proto-Central Pacific		glottolog	result	parsimony	
GB151	Proto-Polynesian		glottolog	result	parsimony	
GB151	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB152	Proto-Oceanic		glottolog	result	parsimony	
GB152	Proto-Central Pacific		glottolog	result	parsimony	
GB152	Proto-Polynesian		glottolog	result	parsimony	
GB152	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB155	Proto-Central Pacific	True Positive	glottolog	result	parsimony	
GB155	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB155	Proto-Polynesian		glottolog	result	parsimony	
GB155	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB156	Proto-Oceanic		glottolog	result	parsimony	
GB156	Proto-Central Pacific		glottolog	result	parsimony	
GB156	Proto-Polynesian		glottolog	result	parsimony	
GB156	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB158	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB158	Proto-Central Pacific		glottolog	result	parsimony	
GB158	Proto-Polynesian		glottolog	result	parsimony	
GB158	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB159	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB159	Proto-Central Pacific		glottolog	result	parsimony	
GB159	Proto-Polynesian		glottolog	result	parsimony	
GB159	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB160	Proto-Oceanic		glottolog	result	parsimony	
GB160	Proto-Central Pacific		glottolog	result	parsimony	
GB160	Proto-Polynesian		glottolog	result	parsimony	
GB160	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB165	Proto-Oceanic		glottolog	result	parsimony	
GB165	Proto-Central Pacific		glottolog	result	parsimony	
GB165	Proto-Polynesian		glottolog	result	parsimony	
GB165	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB166	Proto-Oceanic		glottolog	result	parsimony	
GB166	Proto-Central Pacific		glottolog	result	parsimony	
GB166	Proto-Polynesian		glottolog	result	parsimony	
GB166	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB167	Proto-Oceanic		glottolog	result	parsimony	
GB167	Proto-Central Pacific		glottolog	result	parsimony	
GB167	Proto-Polynesian		glottolog	result	parsimony	
GB167	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB170	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB170	Proto-Central Pacific		glottolog	result	parsimony	
GB170	Proto-Polynesian		glottolog	result	parsimony	
GB170	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB171	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB171	Proto-Central Pacific		glottolog	result	parsimony	
GB171	Proto-Polynesian		glottolog	result	parsimony	
GB171	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB172	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB172	Proto-Central Pacific		glottolog	result	parsimony	
GB172	Proto-Polynesian		glottolog	result	parsimony	
GB172	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB177	Proto-Oceanic		glottolog	result	parsimony	
GB177	Proto-Central Pacific		glottolog	result	parsimony	
GB177	Proto-Polynesian		glottolog	result	parsimony	
GB177	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB184	Proto-Oceanic		glottolog	result	parsimony	
GB184	Proto-Central Pacific		glottolog	result	parsimony	
GB184	Proto-Polynesian		glottolog	result	parsimony	
GB184	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB185	Proto-Oceanic		glottolog	result	parsimony	
GB185	Proto-Central Pacific		glottolog	result	parsimony	
GB185	Proto-Polynesian		glottolog	result	parsimony	
GB185	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB186	Proto-Oceanic		glottolog	result	parsimony	
GB186	Proto-Central Pacific		glottolog	result	parsimony	
GB186	Proto-Polynesian		glottolog	result	parsimony	
GB186	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB187	Proto-Oceanic		glottolog	result	parsimony	
GB187	Proto-Central Pacific		glottolog	result	parsimony	
GB187	Proto-Polynesian		glottolog	result	parsimony	
GB187	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB188	Proto-Oceanic		glottolog	result	parsimony	
GB188	Proto-Central Pacific		glottolog	result	parsimony	
GB188	Proto-Polynesian		glottolog	result	parsimony	
GB188	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB192	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB192	Proto-Central Pacific		glottolog	result	parsimony	
GB192	Proto-Polynesian		glottolog	result	parsimony	
GB192	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB196	Proto-Oceanic		glottolog	result	parsimony	
GB196	Proto-Central Pacific		glottolog	result	parsimony	
GB196	Proto-Polynesian		glottolog	result	parsimony	
GB196	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB197	Proto-Oceanic		glottolog	result	parsimony	
GB197	Proto-Central Pacific		glottolog	result	parsimony	
GB197	Proto-Polynesian		glottolog	result	parsimony	
GB197	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB198	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB198	Proto-Central Pacific		glottolog	result	parsimony	
GB198	Proto-Polynesian		glottolog	result	parsimony	
GB198	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB204	Proto-Oceanic		glottolog	result	parsimony	
GB204	Proto-Central Pacific		glottolog	result	parsimony	
GB204	Proto-Polynesian		glottolog	result	parsimony	
GB204	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB250	Proto-Oceanic		glottolog	result	parsimony	
GB250	Proto-Central Pacific		glottolog	result	parsimony	
GB250	Proto-Polynesian		glottolog	result	parsimony	
GB250	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB254	Proto-Oceanic		glottolog	result	parsimony	
GB254	Proto-Central Pacific		glottolog	result	parsimony	
GB254	Proto-Polynesian		glottolog	result	parsimony	
GB254	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB257	Proto-Oceanic		glottolog	result	parsimony	
GB257	Proto-Central Pacific		glottolog	result	parsimony	
GB257	Proto-Polynesian		glottolog	result	parsimony	
GB257	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB260	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB260	Proto-Central Pacific		glottolog	result	parsimony	
GB260	Proto-Polynesian		glottolog	result	parsimony	
GB260	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB262	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB262	Proto-Central Pacific		glottolog	result	parsimony	
GB262	Proto-Polynesian		glottolog	result	parsimony	
GB262	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB263	Proto-Oceanic		glottolog	result	parsimony	
GB263	Proto-Central Pacific		glottolog	result	parsimony	
GB263	Proto-Polynesian		glottolog	result	parsimony	
GB263	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB264	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB264	Proto-Central Pacific		glottolog	result	parsimony	
GB264	Proto-Polynesian		glottolog	result	parsimony	
GB264	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB265	Proto-Oceanic		glottolog	result	parsimony	
GB265	Proto-Central Pacific		glottolog	result	parsimony	
GB265	Proto-Polynesian		glottolog	result	parsimony	
GB265	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB266	Proto-Oceanic		glottolog	result	parsimony	
GB266	Proto-Central Pacific		glottolog	result	parsimony	
GB266	Proto-Polynesian		glottolog	result	parsimony	
GB266	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB275	Proto-Oceanic		glottolog	result	parsimony	
GB275	Proto-Central Pacific		glottolog	result	parsimony	
GB275	Proto-Polynesian		glottolog	result	parsimony	
GB275	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB276	Proto-Oceanic		glottolog	result	parsimony	
GB276	Proto-Central Pacific		glottolog	result	parsimony	
GB276	Proto-Polynesian		glottolog	result	parsimony	
GB276	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB285	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB285	Proto-Central Pacific		glottolog	result	parsimony	
GB285	Proto-Polynesian		glottolog	result	parsimony	
GB285	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB286	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB286	Proto-Central Pacific		glottolog	result	parsimony	
GB286	Proto-Polynesian		glottolog	result	parsimony	
GB286	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB291	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB291	Proto-Central Pacific		glottolog	result	parsimony	
GB291	Proto-Polynesian		glottolog	result	parsimony	
GB291	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB297	Proto-Oceanic	True Negative	glottolog	result	parsimony	
GB297	Proto-Central Pacific		glottolog	result	parsimony	
GB297	Proto-Polynesian		glottolog	result	parsimony	
GB297	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB298	Proto-Oceanic		glottolog	result	parsimony	
GB298	Proto-Central Pacific		glottolog	result	parsimony	
GB298	Proto-Polynesian		glottolog	result	parsimony	
GB298	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB299	Proto-Oceanic	True Positive	glottolog	result	parsimony	
GB299	Proto-Polynesian	True Positive	glottolog	result	parsimony	
GB299	Proto-Central Pacific		glottolog	result	parsimony	
GB299	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB300	Proto-Oceanic		glottolog	result	parsimony	
GB300	Proto-Central Pacific		glottolog	result	parsimony	
GB300	Proto-Polynesian		glottolog	result	parsimony	
GB300	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB301	Proto-Oceanic		glottolog	result	parsimony	
GB301	Proto-Central Pacific		glottolog	result	parsimony	
GB301	Proto-Polynesian		glottolog	result	parsimony	
GB301	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB302	Proto-Oceanic		glottolog	result	parsimony	
GB302	Proto-Central Pacific		glottolog	result	parsimony	
GB302	Proto-Polynesian		glottolog	result	parsimony	
GB302	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB303	Proto-Oceanic		glottolog	result	parsimony	
GB303	Proto-Central Pacific		glottolog	result	parsimony	
GB303	Proto-Polynesian		glottolog	result	parsimony	
GB303	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB304	Proto-Oceanic		glottolog	result	parsimony	
GB304	Proto-Central Pacific		glottolog	result	parsimony	
GB304	Proto-Polynesian		glottolog	result	parsimony	
GB304	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB305	Proto-Oceanic		glottolog	result	parsimony	
GB305	Proto-Central Pacific		glottolog	result	parsimony	
GB305	Proto-Polynesian		glottolog	result	parsimony	
GB305	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB306	Proto-Oceanic		glottolog	result	parsimony	
GB306	Proto-Central Pacific		glottolog	result	parsimony	
GB306	Proto-Polynesian		glottolog	result	parsimony	
GB306	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB309	Proto-Oceanic		glottolog	result	parsimony	
GB309	Proto-Central Pacific		glottolog	result	parsimony	
GB309	Proto-Polynesian		glottolog	result	parsimony	
GB309	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB312	Proto-Oceanic	False Negative	glottolog	result	parsimony	
GB312	Proto-Central Pacific		glottolog	result	parsimony	
GB312	Proto-Polynesian		glottolog	result	parsimony	
GB312	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB313	Proto-Oceanic		glottolog	result	parsimony	
GB313	Proto-Central Pacific		glottolog	result	parsimony	
GB313	Proto-Polynesian		glottolog	result	parsimony	
GB313	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB314	Proto-Oceanic		glottolog	result	parsimony	
GB314	Proto-Central Pacific		glottolog	result	parsimony	
GB314	Proto-Polynesian		glottolog	result	parsimony	
GB314	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB315	Proto-Oceanic		glottolog	result	parsimony	
GB315	Proto-Central Pacific		glottolog	result	parsimony	
GB315	Proto-Polynesian		glottolog	result	parsimony	
GB315	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB316	Proto-Oceanic		glottolog	result	parsimony	
GB316	Proto-Central Pacific		glottolog	result	parsimony	
GB316	Proto-Polynesian		glottolog	result	parsimony	
GB316	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB317	Proto-Oceanic		glottolog	result	parsimony	
GB317	Proto-Central Pacific		glottolog	result	parsimony	
GB317	Proto-Polynesian		glottolog	result	parsimony	
GB317	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB318	Proto-Polynesian	True Positive	glottolog	result	parsimony	
GB318	Proto-Oceanic		glottolog	result	parsimony	
GB318	Proto-Central Pacific		glottolog	result	parsimony	
GB318	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB319	Proto-Oceanic		glottolog	result	parsimony	
GB319	Proto-Central Pacific		glottolog	result	parsimony	
GB319	Proto-Polynesian		glottolog	result	parsimony	
GB319	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB320	Proto-Oceanic		glottolog	result	parsimony	
GB320	Proto-Central Pacific		glottolog	result	parsimony	
GB320	Proto-Polynesian		glottolog	result	parsimony	
GB320	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB321	Proto-Oceanic		glottolog	result	parsimony	
GB321	Proto-Central Pacific		glottolog	result	parsimony	
GB321	Proto-Polynesian		glottolog	result	parsimony	
GB321	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB324	Proto-Oceanic		glottolog	result	parsimony	
GB324	Proto-Central Pacific		glottolog	result	parsimony	
GB324	Proto-Polynesian		glottolog	result	parsimony	
GB324	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB325	Proto-Oceanic		glottolog	result	parsimony	
GB325	Proto-Central Pacific		glottolog	result	parsimony	
GB325	Proto-Polynesian		glottolog	result	parsimony	
GB325	Proto-Eastern Polynesian		glottolog	result	parsimony	
GB326	Proto-Oceanic		glottolog	result	parsimony	
GB326	Proto-Central Pacific		glottolog	result	parsimony	
GB326	Proto-Polynesian		glottolog	result	parsimony	
GB326	Proto-Eastern Polynesian		glottolog	result	parsimony	
