Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-78.45775962610772,161.01075734745353,0.9887522374894904,0.01124776251050958,0.3326491754582243,0.1645243016807359,129,51,78
GB021,-63.89666907890658,131.89953284807865,0.9998038124272032,1.9618757279683802e-4,0.13751832925027574,0.20452398353950346,116,74,42
GB022,-67.26073157510731,138.615951339191,0.9970805953471588,0.0029194046528412372,0.24676691510193932,0.06059808803471369,130,49,81
GB023,-61.62824083686803,127.35171976897416,0.8005435919447759,0.19945640805522408,0.14137698808306667,0.5397029109110467,129,104,25
GB024a,-71.84036659651449,147.77829416863872,0.0944699521863049,0.9055300478136952,0.07615578490362004,0.20048688972159295,126,65,61
GB024b,-64.36639971120513,132.83036039802002,1.0700508700566061e-4,0.9998929949129944,0.07103500132580386,0.12688234910557034,126,49,77
GB025a,-71.30944132870009,146.71724331313789,0.9996591660376264,3.4083396237359853e-4,0.13589317389888905,0.14795793999667664,125,91,34
GB025b,-49.731701702472904,103.56176406068352,7.282653843031231e-4,0.9992717346156968,0.1568440243953553,0.07695714720479403,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.063218880995144,126.24764988320241,0.14069324306009512,0.8593067569399049,0.5177437626781008,0.1982641104937009,102,34,68
GB028,-9.983844885757385,24.060713027328724,1.4899296905716453e-5,0.9999851007030942,0.20969894670221798,0.011060290618408639,132,2,130
GB030,-21.707409786758358,47.508569573516716,0.9999044663919042,9.553360809571778e-5,0.027055906534847494,0.26707129336004637,131,125,6
GB031,-63.35698954374576,130.8084672764679,0.02260891127842776,0.9773910887215723,0.09352432559434416,0.13630314044002717,130,42,88
GB035,-55.9236224241519,115.95733659142307,0.8921214244499236,0.10787857555007642,0.37562640881297843,0.09291750648500706,112,30,82
GB036,-27.73617559395188,59.58346229901487,0.9539872594822434,0.04601274051775655,0.06415351961129177,0.7102257006885173,111,103,8
GB037,-35.559281279580986,75.22967367027309,0.9099070791601455,0.09009292083985457,0.2241235223789478,2.26476020366248,111,100,11
GB038,-20.747592507567436,45.59863329099694,0.9577419070151422,0.04225809298485786,1.5237845679538977,34.535215266702785,119,114,5
GB039,-41.04959662267674,86.20264152121554,0.8901099787177814,0.10989002128221868,0.2826474505577869,2.288265645628609,119,106,13
GB041,-13.393635526970655,30.916303312005827,0.9673744127447483,0.0326255872552516,3.358772919681433,99.59026807086097,96,93,3
GB042,-14.198123508650603,32.4914851125393,0.9744308150281613,0.025569184971838566,0.05558095252504589,2.1118615950083393,129,126,3
GB043,-10.387610223515638,24.871220447031277,0.9819607189425671,0.018039281057432802,0.0670474726798478,3.6495563448358292,128,126,2
GB044,-42.44767947096021,88.99291991753017,0.9997464554648092,2.535445351908466e-4,0.06167666014531551,0.2128407708890619,126,111,15
GB046,-41.282429748637895,86.75533568775198,0.6818200367277193,0.3181799632722807,9.357558199858024,20.052081878107376,66,45,21
GB047,-61.8423498232669,127.80351152772192,0.280439218591989,0.7195607814080109,2.3489549402510135,0.9154665159239692,104,30,74
GB048,-59.72950073508047,123.58943625276964,0.7116361503153633,0.2883638496846367,0.27104769686200164,0.514458037169088,95,63,32
GB049,-68.31436540571741,140.74994293264695,0.39647020418961704,0.603529795810383,0.514468834025853,0.33833400848892126,102,41,61
