glottolog_parsimony_prediction	gray_mcct_parsimony_prediction	gray_posteriors_parsimony_prediction	glottolog_ML_prediction	gray_mcct_ML_prediction	gray_posteriors_ML_prediction	most_common_prediction	HL_prediction	Feature_ID	Proto-language	glottolog_parsimony_prediction_0	glottolog_parsimony_prediction_1	Parsimony result (Glottolog-tree)	ntips_parsimony_glottolog	min_percent_parsimony_glottolog	min_parsimony_glottolog	gray_mcct_parsimony_prediction_0	gray_mcct_parsimony_prediction_1	Parsimony result (Gray et al 2009-tree)	min_percent_parsimony_gray	min_parsimony_gray	ntips_parsimony_gray	gray_posteriors_parsimony_prediction_0	gray_posteriors_parsimony_prediction_1	ntips_parsimony_gray_posteriors	min_percent_parsimony_gray_posteriors	min_parsimony_gray_posteriors	Parsimony result (Gray et al 2009-tree posteriors)	glottolog_ML_prediction_0	glottolog_ML_prediction_1	min_percent_ML_glottolog	min_ML_glottolog	ntips_ML_glottolog	ML result (Glottolog-tree)	gray_mcct_ML_prediction_0	gray_mcct_ML_prediction_1	min_percent_ML_gray	min_ML_gray	ML result (Gray et al 2009-tree)	ntips_ML_gray	ML result (Gray et al 2009-tree posteriors)	ntips_ML_gray_posteriors	min_ML_gray_posteriors	min_percent_ML_gray_posteriors	gray_posteriors_ML_prediction_0	gray_posteriors_ML_prediction_1	ntip_most_common	min_most_common	most_common_prediction_0	most_common_prediction_1	min_percent_most_common	result_most_common	ntips	zeroes_total	ones_total	min_percent	conflict
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	False Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	True Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	False Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	False Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Absent	Absent	Absent	Half	Half	Half		GB408	Proto-Polynesian	1	0	True Negative	241	0.36929460580912865	89	1	0	False Negative	0.38461538461538464	45	117	0.9933333333333332	0.00666666666666666	117	0.3846153846153847	45	True Negative	0.7890821939990545	0.21091780600094545	0.36929460580912865	89	241	True Negative	0.5973656917957759	0.4026343082042241	0.38461538461538464	45	Half	117	Half	117	45	0.3846153846153847	0.4432956740357152	0.5567043259642848	242	90	0.4666666666666667	0.5333333333333333	0.371900826446281	Half	241	152	89	0.36929460580912865	Yes
Absent	Half	Half	Absent	Half	Half	Half		GB408	Proto-Central Pacific	1	0		241	0.36929460580912865	89	0.5	0.5		0.38461538461538464	45	117	0.5925	0.4075	117	0.3846153846153847	45		0.6084802109301464	0.3915197890698536	0.36929460580912865	89	241		0.5973656917957756	0.40263430820422424	0.38461538461538464	45		117		117	45	0.3846153846153847	0.584121130156453	0.4158788698435471	242	90	0.4545454545454546	0.5454545454545454	0.371900826446281		241	152	89	0.36929460580912865	
Absent	Present	Present	Present	Present	Present	Half	Absent	GB409	Proto-Eastern Polynesian	1	0	True Negative	239	0.17154811715481172	41	0	1	False Positive	0.23478260869565215	27	115	0.03999999999999999	0.96	115	0.23478260869565215	27	False Positive	0.04745033237896112	0.9525496676210388	0.17154811715481172	41	239	False Positive	0.00117680780390387	0.9988231921960962	0.23478260869565215	27	False Positive	115	False Positive	115	27	0.23478260869565215	0.00644766998370614	0.9935523300162938	240	41	0.5714285714285714	0.42857142857142855	0.17083333333333334	Half	239	198	41	0.17154811715481172	
Absent	Absent	Absent	Absent	Absent	Absent	Absent	Absent	GB409	Proto-Oceanic	1	0	True Negative	239	0.17154811715481172	41	1	0	True Negative	0.23478260869565215	27	115	1	0	115	0.23478260869565215	27	True Negative	0.9997953042129823	2.0469578701748625e-4	0.17154811715481172	41	239	True Negative	0.947631025551462	0.05236897444853799	0.23478260869565215	27	True Negative	115	True Negative	115	27	0.23478260869565215	0.9814927887969848	0.01850721120301522	240	41	0.8291666666666667	0.17083333333333334	0.17083333333333334	True Negative	239	198	41	0.17154811715481172	
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	True Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	True Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	True Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	True Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	True Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	True Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	True Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	True Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	True Positive	115	True Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	True Positive	115	True Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	True Positive	115	True Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	False Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	True Positive	115	True Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	True Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	True Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	False Positive	239	198	41	0.17154811715481172	Yes
Present	Present	Present	Present	Present	Present	Present		GB409	Proto-Polynesian	0	1	False Positive	239	0.17154811715481172	41	0	1	True Positive	0.23478260869565215	27	115	0.13000000000000006	0.87	115	0.23478260869565215	27	False Positive	0.05723698661796671	0.9427630133820332	0.17154811715481172	41	239	True Positive	0.01975401550623148	0.9802459844937688	0.23478260869565215	27	False Positive	115	False Positive	115	27	0.23478260869565215	0.01558557129007304	0.9844144287099268	240	41	0.3103448275862069	0.6896551724137931	0.17083333333333334	True Positive	239	198	41	0.17154811715481172	Yes
