Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-78.94774361204385,161.9907253193258,0.9815172388188267,0.0184827611811734,0.3443144702188122,0.17543055837935662,129,51,78
GB021,-64.5465452700114,133.1992852302883,0.9994354073902545,5.645926097455001e-4,0.1463352235726048,0.2388733192753333,116,74,42
GB022,-67.10648622570758,138.30746064039155,0.9960025793425459,0.003997420657454128,0.2569187378345904,0.06413854460456521,130,49,81
GB023,-61.33576979652406,126.76677768828623,0.7620297387807752,0.2379702612192247,0.14359762008597304,0.5730828351900701,129,104,25
GB024a,-73.03440937272225,150.16637972105426,0.09778966043514524,0.9022103395648546,0.08187369177018762,0.22506226914786526,126,65,61
GB024b,-62.878214736552444,129.85399044871465,9.784109903305355e-5,0.999902158900967,0.07143791654081642,0.1225911881456145,126,49,77
GB025a,-71.92321906404804,147.9447987838338,0.9997180362076803,2.819637923196855e-4,0.1397031544611201,0.144509931697733,125,91,34
GB025b,-49.53072921381835,103.1598190833744,6.933370136212833e-4,0.9993066629863788,0.15399808497128423,0.07742889730844493,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.03000959738114,126.1812313159744,0.0979169895581764,0.9020830104418235,0.47848727684345665,0.18983313719704012,102,34,68
GB028,-9.951795186692898,23.99661362919975,7.457020062802603e-6,0.9999925429799372,0.20501384941599682,0.011184532912335737,132,2,130
GB030,-21.741336472407895,47.57642294481579,0.999771595856206,2.284041437940397e-4,0.029305487424429823,0.3446812016819523,131,125,6
GB031,-63.80948327292685,131.71345473483007,0.013570730127172791,0.9864292698728273,0.09863832767460168,0.13994341920579964,130,42,88
GB035,-56.11142347896698,116.33293870105322,0.8292533281916346,0.17074667180836547,0.3864850327386492,0.10492378041277664,112,30,82
GB036,-27.444085922874628,58.99928295686037,0.9942782818901732,0.005721718109826745,0.05072317968425724,0.5370835129808452,111,103,8
GB037,-35.73281223777402,75.57673558665915,0.9047393742776344,0.0952606257223656,0.545947720237768,5.185147577566413,111,100,11
GB038,-20.747603835857944,45.59865594757796,0.9577436236014023,0.042256376398597716,2.249716905881201,50.98998553949573,119,114,5
GB039,-41.045424912483625,86.19429810082931,0.8907214625701254,0.10927853742987456,2.276237395987641,18.553446543077968,119,106,13
GB041,-13.393635526970964,30.916303312006445,0.9673744170380876,0.03262558296191238,3.2166949901710167,95.37755829646706,96,93,3
GB042,-14.205853423023202,32.5069449412845,0.9745621893996781,0.02543781060032177,0.060630863088277705,2.3197305908937076,129,126,3
GB043,-10.3900675929935,24.876135185987,0.9820024970919823,0.0179975029080177,0.0744655419591791,4.0630499088385585,128,126,2
GB044,-42.91433310908582,89.92622719378139,0.9998320420318313,1.6795796816872357e-4,0.062442350460577646,0.2100732970768394,126,111,15
GB046,-41.252909452737796,86.69629509595178,0.6857814145360666,0.3142185854639334,0.6463182629404338,1.4104032573354566,66,45,21
GB047,-61.920908920391234,127.96062972197059,0.27989208137717597,0.7201079186228241,2.7732349270500594,1.0779020082384592,104,30,74
GB048,-60.73721057278929,125.60485592818728,0.6746649667662042,0.3253350332337957,0.32746381695299326,0.6464502739124176,95,63,32
GB049,-68.26685649583966,140.65492511289145,0.42087346166828404,0.5791265383317159,0.5145417645142597,0.3354249135455315,102,41,61
GB051,-9.669322570613666,23.43781869494634,0.9999983202527634,1.6797472366141673e-6,0.010625481894042832,0.10548679272956137,124,122,2
GB052,-13.721208063164967,31.542416126329933,0.998734419223165,0.001265580776835001,0.022162861968076666,0.5300576268269561,123,120,3
GB053,-31.3899872899698,66.88166949519383,0.9216486928485611,0.07835130715143888,0.09673349189369006,1.0147960128869662,121,112,9
GB054,-10.962856288234587,26.02740749172341,0.9999986400411566,1.3599588433830992e-6,0.0107558482700567,0.06798955966878478,121,118,3
GB057,-52.33337416696318,108.7684432491806,0.9953923871336223,0.004607612866377767,0.07174798512871292,0.21887128599129496,121,81,40
GB058,-71.14192314312227,146.38641038880866,0.0662740099106706,0.9337259900893294,0.32930738885901856,0.2162281357379538,120,52,68
GB059,-14.179617528275525,32.45679603216081,0.02539762926999067,0.9746023707300093,4.160528272816058,0.1084213800211758,126,3,123
GB065a,-87.59260151147753,179.27895302295505,0.08155774794792699,0.9184422520520731,0.26821590158196695,0.2964294845770902,131,61,70
GB065b,-63.205887002040306,130.5055240040806,0.10355552661530243,0.8964444733846977,0.2492694375258394,0.08456910917372894,131,22,109
GB068,-66.06788871754809,136.24586917821543,0.2767856477899569,0.7232143522100432,63.87738533222205,24.44689243829174,112,31,81
GB069,-68.80257676842957,141.72396541804727,0.6249999943225713,0.3750000056774287,58.46576576928295,97.4429405883767,104,65,39
GB070,-26.91988091305785,57.9389353798347,0.9435059488397728,0.05649405116022717,2.305689299390196,38.507268030415396,124,117,7
