Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-78.45067290354557,160.99658390232923,0.9688372302004157,0.031162769799584374,0.34611118519599876,0.18372034295874864,129,51,78
GB021,-64.07269861132058,132.25159191290663,0.9992800786815724,7.19921318427501e-4,0.14216968525097234,0.2180013950212557,116,74,42
GB022,-67.16580065675097,138.42608950247833,0.9958128482649518,0.004187151735048241,0.24063489794929946,0.06552154775408009,130,49,81
GB023,-61.92752631896398,127.95029073316604,0.7605803256436995,0.23941967435630046,0.14602283991158618,0.5777097853470607,129,104,25
GB024a,-73.59249962226006,151.28256022012988,0.145891226236312,0.8541087737636879,0.09981348035480873,0.21735290661775764,126,65,61
GB024b,-63.912163702256954,131.92188838012368,0.0022329950114413633,0.9977670049885587,0.08458396469757583,0.12270993055145901,126,49,77
GB025a,-70.97479689477424,146.0479544452862,0.9963197725649051,0.0036802274350949764,0.14494709161638464,0.18867565285909954,125,91,34
GB025b,-50.053055003104255,104.20447066194622,0.003490858060036662,0.9965091419399633,0.15699476918967656,0.07744713461350278,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.355830715090214,126.83287355139255,0.14779545797057897,0.852204542029421,0.5281491191407156,0.20451276703343685,102,34,68
GB028,-9.979773100544529,24.05256945690301,3.331407212695509e-5,0.9999666859278731,0.2069336095052907,0.011183502229709203,132,2,130
GB030,-21.746229503289083,47.586209006578166,0.9998113790793889,1.8862092061119084e-4,0.02875133560382428,0.3216982660379693,131,125,6
GB031,-63.7664177895668,131.62732376811,0.002589541840214748,0.9974104581597852,0.0983223751097003,0.14141064592210845,130,42,88
GB035,-56.341843735310455,116.79377921374018,0.20749248014799984,0.7925075198520002,0.3169580635119099,0.1480632983393452,112,30,82
GB036,-27.258435636781712,58.62798238467454,0.9982822270682694,0.0017177729317305783,0.04669678232642565,0.46498844782913507,111,103,8
GB037,-34.96071990285778,74.03255091682668,0.913340701221136,0.08665929877886397,0.2292321581091756,2.4167515514983497,111,100,11
GB038,-20.747519381426155,45.59848703871438,0.9577420362574759,0.04225796374252408,1.2921671417905456,29.285906843592848,119,114,5
GB039,-41.04243436419752,86.1883170042571,0.8906726312496143,0.10932736875038578,1.759867123022336,14.337356684132754,119,106,13
GB041,-13.393635526998631,30.91630331206178,0.9673744995872489,0.03262550041275111,2.6760588734036066,79.34747607773254,96,93,3
GB042,-14.178906305436099,32.45305070611029,0.9741310227065374,0.025868977293462582,0.05068947006180417,1.8940053713321747,129,126,3
GB043,-10.391007120863714,24.878014241727428,0.9819834406873785,0.01801655931262143,0.07177675175304933,3.912103266468035,128,126,2
GB044,-42.443119569624805,88.98380011485936,0.9997474499023368,2.525500976632974e-4,0.06295861097097849,0.21551904023799076,126,111,15
GB046,-41.18557904880935,86.5616342880949,0.6805560602913449,0.31944393970865503,0.7261866280192766,1.5469289035203302,66,45,21
GB047,-61.8833169857323,127.88544585265272,0.2806415217064964,0.7193584782935036,2.807165041288646,1.0951521837397347,104,30,74
GB048,-60.17670061789901,124.48383601840672,0.6816786223886161,0.3183213776113838,0.3026312040647204,0.5996513297877798,95,63,32
GB049,-68.65968110299787,141.44057432720786,0.39139067945103734,0.6086093205489626,0.5373349934857481,0.36005031071530813,102,41,61
GB051,-9.734792949182713,23.568759452084436,0.9999851923411063,1.4807658893737625e-5,0.010659357745302366,0.11450752972187266,124,122,2
GB052,-13.643383793035879,31.386767586071755,0.9986788691262524,0.0013211308737476077,0.020583436070374064,0.44842401379361024,123,120,3
GB053,-31.351604235849,66.80490338695223,0.9225667443027897,0.07743325569721038,0.096216989953645235,1.0073423559489245,121,112,9
GB054,-10.970093115039639,26.041881145333512,0.9999921067830218,7.893216978189035e-6,0.010617271466890022,0.06673836404507544,121,118,3
GB057,-51.76734295379717,107.63638082284858,0.9764613582208816,0.023538641779118265,0.06381676867188464,0.2063869490026986,121,81,40
GB058,-72.5221412574005,149.1468466173651,0.08820297572790975,0.9117970242720902,0.34695423582868806,0.21755128031318532,120,52,68
GB059,-14.209963179014057,32.517487333637874,0.02504308944376832,0.9749569105562316,7.409966267066813,0.1903350250600053,126,3,123
GB065a,-89.22165781772341,182.53706563544682,0.2649527735171281,0.7350472264828719,0.34796826857074875,0.34836386958022264,131,61,70
GB065b,-63.17355881707669,130.4408676341534,0.029472273885792082,0.9705277261142079,0.26728970353333514,0.08780512293874304,131,22,109
GB068,-66.0678887175428,136.24586917820486,0.27678571789368484,0.7232142821063152,65.26093439372096,24.97640744036546,112,31,81
GB069,-68.8025767684316,141.72396541805134,0.6249999829428472,0.37500001705715286,56.974242664609044,94.95706419697363,104,65,39
GB070,-26.919824294637255,57.938822142993516,0.9435054602100186,0.05649453978998149,1.8768909844755501,31.34562912902375,124,117,7
GB071,-67.43854759101451,138.97626873574802,0.7660861854037259,0.23391381459627425,3.9599790978284104,12.969243764289306,124,95,29
GB072,-52.554076482129666,109.20899330039379,0.8042412618553141,0.19575873814468595,0.14172218599400205,0.7092492766809648,122,103,19
GB073,-70.56376701030852,145.23009812318116,0.7245752136563635,0.2754247863436366,3.6259569789329458,9.539005503452284,120,87,33
