Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-78.0562494873864,160.2077370700109,0.9950480643598923,0.004951935640107568,0.3103925268994256,0.15406272568970317,129,51,78
GB021,-64.64727028204113,133.40073525434775,0.999851476552694,1.485234473060046e-4,0.13889096222070507,0.21669319064968137,116,74,42
GB022,-67.93619521198681,139.96687861295,0.9958612593378834,0.0041387406621165666,0.2516237806202396,0.06767829876204207,130,49,81
GB023,-60.80002953031657,125.69529715587123,0.8187040805505557,0.1812959194494444,0.13540079696795443,0.5140032442419367,129,104,25
GB024a,-74.20238489542558,152.50233076646091,0.10261081460081917,0.8973891853991808,0.09017003774996546,0.24065272414289673,126,65,61
GB024b,-62.95711392928789,130.01178883418555,1.947707203946773e-4,0.9998052292796052,0.08547025698710062,0.1108134723201163,126,49,77
GB025a,-71.28154859461208,146.66145784496186,0.9992976613302321,7.023386697678077e-4,0.13647848665466333,0.1584192826276997,125,91,34
GB025b,-49.75935915815153,103.61707897204077,0.0021373858313527934,0.9978626141686472,0.17001861284276998,0.07446609371858057,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.43786522037886,126.99694256196985,0.1471036286775005,0.8528963713224995,0.5193263465661192,0.198896972906739,102,34,68
GB028,-9.993804617573332,24.080632490960618,7.824244052819891e-6,0.9999921757559471,0.21219979253639407,0.011082576103538772,132,2,130
GB030,-22.06331347796674,48.22037695593348,0.9997824933791353,2.1750662086476158e-4,0.029242541872609242,0.35061380619311217,131,125,6
GB031,-63.26226301065126,130.6190142102789,0.005952503643776273,0.9940474963562237,0.08851553719965441,0.138141010295149,130,42,88
GB035,-55.80927883676111,115.72864941664149,0.9099321013861713,0.09006789861382869,0.36204945704863967,0.0840074403801229,112,30,82
GB036,-28.05006883065112,60.211248772413356,0.928003204454569,0.07199679554543112,0.07488299604858369,0.8487807960460703,111,103,8
GB037,-35.26329149879209,74.6376941086953,0.9131582750847961,0.08684172491520387,0.2574486368203367,2.7076122324232097,111,100,11
GB038,-20.74746299260599,45.59837426107405,0.9577388571436815,0.04226114285631851,1.0219325095650387,23.159441691304295,119,114,5
GB039,-41.04633009532305,86.19610846650816,0.8907455152290513,0.10925448477094878,2.479026087531669,20.21135676246233,119,106,13
GB041,-13.393635526969934,30.916303312004384,0.9673744147228357,0.0326255852771643,3.0896259544441222,91.60985386168267,96,93,3
GB042,-14.206920973357056,32.5090800419522,0.9743213487025115,0.02567865129748848,0.05328260799844655,2.013815582469325,129,126,3
GB043,-10.393125982377896,24.882251964755792,0.9820130652641064,0.017986934735893714,0.07286551559715407,3.9781155530849186,128,126,2
GB044,-42.28999043020881,88.67754183602737,0.9995747149681505,4.252850318495437e-4,0.06421122854713002,0.26271008591715167,126,111,15
GB046,-41.327674738011225,86.84582566649864,0.6826577195442243,0.31734228045577567,0.7790004157159468,1.6757067210636136,66,45,21
GB047,-62.01715492119862,128.15312172358534,0.28058877489198064,0.7194112251080194,3.1228996228269197,1.2180106097656802,104,30,74
GB048,-59.290742151531404,122.7119190856715,0.7139834585501362,0.2860165414498639,0.2586462310596606,0.49941903667105353,95,63,32
GB049,-68.6968003840614,141.51481288933493,0.39227436535660565,0.6077256346433944,0.5531036405069413,0.3619927584526633,102,41,61
GB051,-9.789567734968685,23.67830902365638,0.9999984499578526,1.5500421474063474e-6,0.010912739198960941,0.14459137203076342,124,122,2
GB052,-13.784826772253343,31.669653544506687,0.9945027999751761,0.005497200024823872,0.02475232033217703,0.6822558810176447,123,120,3
GB053,-31.198692537154333,66.4990799895629,0.9301575676390061,0.06984243236099383,0.0876571646596051,0.8921232055034293,121,112,9
GB054,-11.113506962246616,26.32870883974747,0.9999994640845689,5.359154311219981e-7,0.010556506486316156,0.06720551688443781,121,118,3
GB057,-52.33703575209376,108.77576641944177,0.9829377219495906,0.017062278050409337,0.06284935182988934,0.21037428512777306,121,81,40
GB058,-71.84040800719869,147.7833801169615,0.07813631649601085,0.9218636835039892,0.33638107608091733,0.2141158129169352,120,52,68
GB059,-14.199243327784458,32.49604763117867,0.025193671735011972,0.9748063282649879,5.314840155418809,0.13736096822234323,126,3,123
GB065a,-87.79297022960229,179.67969045920458,0.08393614361096828,0.9160638563890318,0.2647330014059963,0.3019659906933971,131,61,70
GB065b,-59.29099620253032,122.67574240506065,0.167938932492691,0.832061067507309,99.57269507314226,20.09724137928956,131,22,109
GB068,-66.06788871754293,136.2458691782051,0.2767857192091407,0.7232142807908593,58.62601495055183,22.43711738478077,112,31,81
GB069,-68.80257676842929,141.7239654180467,0.6249999791249583,0.3750000208750417,54.69727446645972,91.16211599124397,104,65,39
GB070,-26.91988740342,57.938948360559,0.9435088356860893,0.056491164313910644,2.25269111400618,37.62418417021365,124,117,7
GB071,-67.44432426104436,138.9878220758077,0.7661263643903783,0.2338736356096218,5.467181348694162,17.90946533678303,124,95,29
GB072,-52.95010371653594,110.00104776920634,0.8061110076625794,0.19388899233742055,0.12867025360194095,0.6543370863999874,122,103,19
