Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-156.17275686846537,316.39332250187095,0.5977913427880934,0.4022086572119067,0.23230202526410174,0.2090926212816631,254,118,118
GB021,-139.2274569780686,282.50619600741925,0.9986426944077365,0.0013573055922636032,0.18423144143090595,0.35934672811081636,237,159,159
GB022,-132.2266503947129,268.5003596129552,1.4022839340154525e-4,0.9998597716065984,0.10627364202431595,0.15100611710992778,258,122,122
GB023,-134.37460900606467,272.79609301212935,0.9158907126015291,0.08410928739847082,0.16797444098845637,0.5577212542007036,259,201,201
GB024a,-125.42162084072596,254.89124168145193,1.3868948301036993e-4,0.9998613105169897,0.0681639645267175,0.20901627731159028,253,155,155
GB024b,-107.85769208045633,219.76338416091266,0.06009333199774588,0.9399066680022541,0.12782592158894754,0.07748602968774435,253,79,79
GB025a,-132.16434256976316,268.37574396305575,0.9978678382541787,0.002132161745821315,0.1304601077359732,0.36308652523948814,258,191,191
GB025b,-100.79918302133703,205.64542486620348,0.0021739025959349586,0.997826097404065,0.5102060971709439,0.09081232212798208,258,38,38
GB026,-11.639309671579396,27.330567395106844,0.9903476786177616,0.009652321382238292,0.14487980372617992,14.864951532991713,234,232,232
GB027,-116.74205730365944,237.54125746446172,0.10530512647384992,0.8946948735261501,0.32033918803041345,0.14574272218106704,213,63,63
GB028,-30.480486377220142,65.00574887384327,2.5167911478851472e-12,0.9999999999974831,0.06331088687339657,0.012081153926465383,271,7,7
GB030,-29.153766179169725,62.353159734765306,0.9999974360101421,2.5639898579494078e-6,0.014904993953190362,0.35840462020411223,266,259,259
GB031,-137.70747544390417,279.4614625157153,1.1582275591364925e-4,0.9998841772440863,0.19025415837978665,0.13271417299860994,261,90,90
GB035,-148.2977284655344,300.6467389823508,0.10124423706961502,0.8987557629303851,0.48311675560570866,0.23396168872835496,237,81,81
GB036,-56.66379072425249,117.37886349978703,0.9999471584468551,5.284155314492703e-5,0.04160474238090114,0.4045417114400266,237,220,220
GB037,-74.49403083673863,153.0397858114083,0.9908301845372682,0.00916981546273187,0.09422687744494648,0.8365288002881257,235,212,212
GB038,-28.22114571183065,60.49107191146618,0.8368642372197115,0.16313576278028863,0.03200216804999055,1.2892204108300243,249,243,243
GB039,-65.95615545047086,135.96273106900895,0.9720648841364515,0.027935115863548465,0.08452302501238787,0.9665579522742064,241,222,222
GB041,-23.259223714910743,50.580947429821485,0.9742034437060251,0.025796556293974857,0.45622527461312207,17.229284774937163,195,190,190
GB042,-35.819061082533906,75.68427601122166,0.9695730423696789,0.03042695763032121,0.42714703556762645,13.6112710396294,263,255,255
GB043,-35.75703995097815,75.56059152986327,0.9693398585721203,0.030660141427879522,0.45745113373883095,14.462598457340576,261,253,253
GB044,-103.9723113385689,211.99095472346986,0.9174327861358411,0.08256721386415894,0.11976070309042045,0.7215833829999102,262,225,225
GB046,NA,NA,NA,NA,NA,NA,134,93,93
GB047,-115.54803070309856,235.15728589599303,0.21205307878420143,0.7879469212157986,0.40960947373491796,0.1846320452869611,199,58,58
GB048,-111.40766523020352,226.88090423089884,0.7962489956482599,0.20375100435174015,0.1908597199296322,0.22955352410704957,186,117,117
GB049,-124.04851501484903,252.1612011526927,0.3219641244752521,0.6780358755247479,0.4012261613070862,0.27577651746989573,190,77,77
GB051,-16.26677100293767,36.58192910264953,0.9999971056365801,2.894363419896851e-6,0.007437995725686877,0.3580906985496679,251,247,247
GB052,-22.297873497467528,48.644329990886476,0.9991876058331441,8.123941668557902e-4,0.012593283029820814,0.3845648356120958,250,245,245
GB053,-59.12450327462011,122.29859332609972,0.9346938978590845,0.0653061021409154,0.8995851587039521,12.875302521663128,245,229,229
GB054,-22.272747503898167,48.59508178465584,0.9996678960344126,3.321039655873039e-4,0.012500917991978033,0.3465886858265191,245,240,240
GB057,-102.1292998702124,208.30839227154513,0.9999864710147441,1.3528985255906552e-5,0.0765345300907437,0.15837929789745034,244,181,181
GB058,-155.39055908143624,314.8295052596467,0.0030866919741553978,0.9969133080258447,0.2597393486270033,0.19458937345965155,251,112,112
GB059,-42.38617957234579,88.81905175169547,0.03846755938853603,0.9615324406114639,18.30416800902135,0.7322859262584793,260,10,10
GB065a,-153.24284784631985,310.53202773897175,0.996030822531711,0.003969177468288981,0.24402822959585044,0.13146549958016565,262,108,108
GB065b,-108.38900516254354,220.82434237141914,3.4369628065077393e-6,0.9999965630371934,0.20656529629116713,0.07270560685192824,262,61,61
GB068,-131.4400320808278,266.93460961620104,0.15728649566590877,0.8427135043340912,0.42766328756603256,0.196281232448586,223,66,66
GB069,-132.54711860788055,269.1533505162537,0.6701026511746118,0.32989734882538824,0.4910599503931636,0.9262108205579098,206,135,135
GB070,-62.33885408723161,128.72476699799262,0.9653814969770947,0.034618503022905325,0.09548116523921861,1.350806369418287,258,241,241
GB071,-142.54073311057036,289.12908526875975,0.838143832270842,0.161856167729158,0.27690996368880233,0.8282097664090874,255,191,191
GB072,-104.76229235063359,213.5720155313067,0.9995659986472009,4.3400135279911067e-4,0.08892737729333634,0.40115637203568677,256,213,213
GB073,-136.40918661571664,276.86735282327,0.8248693233425131,0.17513067665748697,0.2190268801787177,0.7056070876562879,248,187,187
GB074,-46.89721687209222,97.8400611206103,2.2025081144734185e-9,0.9999999977974919,0.15500262899369133,0.019050882555624503,266,25,25
GB075,-87.30386754866866,178.65516592737686,0.9999936052993488,6.394700651264891e-6,0.04740209080219272,0.21879584386112108,256,208,208
GB079,-77.18856718711916,158.42346642057038,0.028498108936678493,0.9715018910633214,1.2124717570197463,0.11205042629865845,262,23,23
GB080,-131.5998255927807,267.24616281346835,0.010665532015377076,0.989334467984623,0.5880163037342307,0.16476346184528,261,56,56
GB081,-63.940319531818666,131.93022584049683,0.9988505230225628,0.0011494769774371626,0.03466317101366112,0.42813625633040236,245,222,222
GB082,-79.42351281746464,162.89390063492928,0.9998800145724861,1.1998542751384225e-4,0.052900791794519925,0.36398592979687244,259,230,230
GB083,-104.6320688683149,213.31064936453677,0.9864230889187404,0.013576911081259548,0.09366336523781205,0.4456131473174484,261,220,220
GB084,-112.13192882330111,228.31036927450918,0.997469116957999,0.0025308830420009798,0.1024624793569884,0.4056586197136353,261,214,214
GB086,-156.24857584176343,316.54694421464717,0.9042256788469256,0.0957743211530744,0.2735971324737326,0.38820389588820675,244,148,148
GB089,-81.93769622747674,167.920847000408,0.9940188259166548,0.005981174083345154,0.06711165476807991,0.48174417957895316,267,240,240
GB090,-141.92327786075268,287.8920102669599,0.03416215010157868,0.9658378498984214,0.11915883073027335,0.1555925853535619,267,131,131
