Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-78.1888146733321,160.4728674419023,0.9890636883955595,0.010936311604440465,0.33386349703048646,0.16631421131400542,129,51,78
GB021,-64.82971234598013,133.76561938222574,0.9992770745870033,7.22925412996637e-4,0.1475134303691606,0.2514108693746922,116,74,42
GB022,-66.69393301448449,137.48235421794536,0.9981121711900147,0.0018878288099853442,0.23921743051795127,0.06390189417704978,130,49,81
GB023,-61.75802492333324,127.61128794190458,0.7709254244410907,0.22907457555890928,0.14556984862203495,0.5701278562343722,129,104,25
GB024a,-72.0760709085457,148.24970279270116,0.2149749937506158,0.7850250062493842,0.09005985906733761,0.20952460723779567,126,65,61
GB024b,-64.00423079010466,132.10602255581907,1.3724641308203014e-4,0.9998627535869179,0.076141793563167,0.12232267498780018,126,49,77
GB025a,-71.29137073354826,146.68110212283423,0.9996065059951119,3.934940048880895e-4,0.1402647030623959,0.15986153317972987,125,91,34
GB025b,-50.211622238632444,104.5216051330026,8.279626504149981e-4,0.9991720373495849,0.1644098179074248,0.0777962954545484,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.237305888239156,126.59582389769044,0.14414344820240746,0.8558565517975927,0.5301635755581384,0.20140050802596285,102,34,68
GB028,-9.981861363228248,24.05674598227045,5.0581401810293114e-6,0.999994941859819,0.20581104832110603,0.011120590208895083,132,2,130
GB030,-21.927375162219224,47.94850032443845,0.9999173508741321,8.264912586778741e-5,0.028332435587023936,0.3017666261108725,131,125,6
GB031,-62.986488481840894,130.06746515265817,0.006286554109350269,0.9937134458906497,0.08185794216862224,0.1401106750426325,130,42,88
GB035,-55.97321053567597,116.0565128144712,0.8268840711561638,0.17311592884383617,0.380510274669005,0.10397119777854391,112,30,82
GB036,-27.569380992616743,59.2498730963446,0.9743468990404275,0.025653100959572562,0.058850938784354434,0.6491871205216856,111,103,8
GB037,-35.31417091302889,74.73945293716889,0.9118122546222551,0.08818774537774489,0.23282842724939543,2.4082850758934717,111,100,11
GB038,-20.747206221982896,45.597860719827864,0.9577352792224714,0.0422647207775286,1.0625606397096667,24.078044104912387,119,114,5
GB039,-41.038216993880546,86.17988226362316,0.8905995539606149,0.1094004460393852,1.5264744170878353,12.426616930805666,119,106,13
GB041,-13.393635526970419,30.916303312005354,0.9673744081808405,0.032625591819159465,2.880536801939896,85.41017736828742,96,93,3
GB042,-14.166229635549062,32.42769736633622,0.9741984655592483,0.025801534440751738,0.04770622809512761,1.7740437424467579,129,126,3
GB043,-10.38782930844035,24.8716586168807,0.9819585117223937,0.01804148827760623,0.06797320734178447,3.699512909175562,128,126,2
GB044,-42.58991490729528,89.27739079020031,0.9999256246339215,7.437536607853216e-5,0.06092307218508442,0.18734393516276313,126,111,15
GB046,-41.282429741894916,86.75533567426602,0.6818181968977698,0.31818180310223015,15.481679234405872,33.175029236856666,66,45,21
GB047,-61.94499743263705,128.00880674646223,0.28099028341042587,0.7190097165895741,2.6512782215140938,1.0361227983109895,104,30,74
GB048,-60.02542743898924,124.18128966058717,0.6895917523181577,0.3104082476818423,0.28966137129451003,0.5718756267241345,95,63,32
GB049,-68.534566630984,141.19034538318013,0.3974090397329122,0.6025909602670879,0.5021116121347388,0.3400389598641674,102,41,61
GB051,-9.650920069894354,23.401013693507718,0.9999989159184682,1.0840815318636252e-6,0.01047214835479921,0.1013605103619334,124,122,2
GB052,-13.624310976730978,31.348621953461958,0.9995948270751478,4.05172924852212e-4,0.020194919702877734,0.4263677122913867,123,120,3
GB053,-31.366659048038752,66.83501301133174,0.9223323093280241,0.07766769067197585,0.09600470621699533,1.006759515997628,121,112,9
GB054,-11.11646241821932,26.334619751692877,0.9999993936070828,6.063929172789243e-7,0.010542209040707611,0.05785068259083911,121,118,3
GB057,-52.586898675733224,109.27549226672069,0.9888270061305259,0.01117299386947419,0.06803911115764148,0.22794889746485586,121,81,40
GB058,-71.56249173092998,147.22754756442407,0.0690807621011428,0.9309192378988572,0.3303987955206956,0.21463836183373278,120,52,68
GB059,-14.176864952666012,32.451290880941784,0.0254307115600982,0.9745692884399018,3.883191051426338,0.10132982452756206,126,3,123
GB065a,-88.29791627752778,180.68958255505555,0.1385698348777801,0.8614301651222199,0.30417288841717677,0.32658388328212096,131,61,70
GB065b,-64.19001513171203,132.47378026342406,0.11945838211747668,0.8805416178825234,0.24998674548854607,0.08801245512163298,131,22,109
GB068,-66.0678887175435,136.24586917820625,0.2767857237926014,0.7232142762073985,57.34957961727005,21.94860558728158,112,31,81
GB069,-68.80257676843671,141.72396541806154,0.624999988541318,0.375000011458682,59.079884240278076,98.46646891973396,104,65,39
GB070,-26.91957459806066,57.938322749840324,0.9435032759232547,0.05649672407674522,1.5718443311991812,26.25002245640419,124,117,7
GB071,-67.43103083087064,138.96123521546028,0.7659993031057877,0.2340006968942122,3.427231642325927,11.219013808281936,124,95,29
GB072,-52.84484310941929,109.79052655497303,0.8009328042155637,0.19906719578443632,0.12932667537895604,0.6583613982665409,122,103,19
GB073,-70.53977419236585,145.1821124872958,0.7240005727257026,0.2759994272742975,2.699924014957791,7.082429671865316,120,87,33
GB074,-18.528242613203595,41.152485226407194,0.11712102472822541,0.8828789752717746,0.1962213050201584,0.010789331443494003,128,9,119
GB075,-32.87171748990696,69.84427531594838,0.8332695142450703,0.16673048575492966,0.026219111935618954,0.16499189658809602,122,107,15
GB079,-40.116276985357345,84.32630397071469,0.09160348668702988,0.9083965133129701,99.96381320780357,10.080437009791664,131,12,119
GB080,-60.7981104840183,125.69070915701298,0.06938836127310581,0.9306116387268942,0.5856478545272374,0.1176464821588964,130,26,104
GB081,-23.91781756746155,51.936475471057555,0.9999987470040529,1.2529959470783028e-6,0.02851840490162499,0.039560639613246996,122,112,10
GB082,-32.481663977213316,69.05856604966473,0.9470424420522346,0.05295755794776529,0.08128233355242492,1.0256222540391196,129,119,10
