Feature_ID,LogLikelihood,AICc,pRoot0,pRoot1,q01,q10,nTips,nTips_state_0,nTips_state_1
GB020,-78.98775127698121,162.07074064920053,0.986092295796801,0.013907704203198963,0.3290295841978019,0.16721073605749617,129,51,78
GB021,-64.78712833993875,133.68045137014298,0.9997370183446798,2.6298165532022644e-4,0.13883912645713473,0.21468567500741897,116,74,42
GB022,-66.44011382187863,136.97471583273364,0.9976719961030428,0.002328003896957183,0.23656494896980038,0.061856885599393195,130,49,81
GB023,-61.87061181110515,127.8364617174484,0.7516863388185029,0.24831366118149717,0.13512706320108886,0.5344833188865836,129,104,25
GB024a,-73.16305244518686,150.42366586598348,0.08250661175726662,0.9174933882427334,0.08223206043941589,0.22599200945883194,126,65,61
GB024b,-64.41012885417283,132.9178186839554,0.040983063857445,0.959016936142555,0.1385393302575857,0.10430391452321823,126,49,77
GB025a,-70.44974163537833,144.99784392649437,0.9994340233248871,5.659766751130003e-4,0.1388379196961178,0.16252781084623036,125,91,34
GB025b,-50.658783307770456,105.41592727127862,0.0015440689256675346,0.9984559310743325,0.1804429068514745,0.08001543060864012,125,19,106
GB026,NA,NA,NA,NA,NA,NA,116,116,0
GB027,-61.8255336692905,127.77227945979313,0.125775211197078,0.8742247888029221,0.5043555545223318,0.1964374936081746,102,34,68
GB028,-9.971071375180554,24.03516600617506,6.828039385164803e-6,0.9999931719606149,0.18583659428563654,0.010871840376149007,132,2,130
GB030,-22.57226758011425,49.2382851602285,0.9995348627759151,4.6513722408499445e-4,0.03088126116138894,0.3896079818244972,131,125,6
GB031,-62.591388253794484,129.27726469656534,0.00826367270479833,0.9917363272952017,0.07448438344996862,0.1329110688167644,130,42,88
GB035,-56.109091383909494,116.32827451093826,0.8805025644474763,0.11949743555252364,0.37780372447185034,0.09111044290959713,112,30,82
GB036,-27.667262416794124,59.44563594469936,0.979356155380178,0.020643844619821963,0.05760636820375695,0.6299394082870668,111,103,8
GB037,-35.76748102245831,75.64607315602774,0.9032116388269069,0.09678836117309304,0.5216086705930282,4.867558722578859,111,100,11
GB038,-20.745394907954964,45.594238091772,0.9577138124513329,0.04228618754866716,1.0203867602128882,23.110111148554946,119,114,5
GB039,-41.01204388661254,86.12753604908714,0.8902402833785603,0.10975971662143967,1.2079125845103864,9.797150308248971,119,106,13
GB041,-13.393635526976738,30.91630331201799,0.9673744262169272,0.03262557378307282,3.3501102402083407,99.33345518865417,96,93,3
GB042,-14.182508644145042,32.46025538352818,0.9742954230727507,0.02570457692724915,0.04959020313862224,1.8625777012980709,129,126,3
GB043,-10.390884710545263,24.877769421090527,0.9820200219000733,0.017979978099926713,0.07729769204621509,4.221781472113435,128,126,2
GB044,-42.75809766124426,89.61375629809827,0.999862577380321,1.3742261967889622e-4,0.06122368472518209,0.1939167874186484,126,111,15
GB046,-41.294176958762215,86.77883010800062,0.6836131343985247,0.31638686560147533,0.974291017044623,2.105130873348029,66,45,21
GB047,-61.84842853003641,127.81566894126094,0.2802857883028811,0.7197142116971189,2.47914814339368,0.965476676933865,104,30,74
GB048,-59.833280243419736,123.79699526944816,0.7073891229309384,0.2926108770690615,0.2641716891749235,0.5009651874218545,95,63,32
